cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.01,98,768,4,60,gelu,constant,0.5,150,8.621801321408645e-05,0.8613384962081909,0.08126191457674455,2,0.6933760683760684,7,10,128,kaiming_uniform,0.010823327210994046,0.00033054421120612767,0.8139586594963633,leaf,0.6724059715266999,layernorm,cosine
0.01,100,768,4,38,gelu,constant,0.5,150,0.0008242815763975501,0.6753653287887573,0.37475288974238824,3,0.9316239316239316,7,10,128,kaiming_uniform,0.01730608059503131,0.0003441651200097285,0.8022364176333335,leaf,0.48271868536132745,layernorm,cosine
0.01,104,768,4,59,gelu,double,0.0,150,6.77941280112079e-05,0.547002375125885,0.2596756243458017,2,0.6816239316239316,5,10,128,kaiming_uniform,0.048365855542748706,0.0004960370984303582,0.8457342877261912,leaf,0.6704443776301133,layernorm,cosine
0.05,105,768,4,51,gelu,double,0.0,100,6.704074442815475e-05,0.8570075631141663,0.30934309834472884,2,0.7051282051282052,5,10,128,kaiming_uniform,0.04535540317147779,1.3116235504910664e-08,0.6754759995760253,leaf,0.6589144801558104,layernorm,cosine
0.01,107,768,4,31,gelu,constant,0.0,150,0.00019452195015239043,0.4874419867992401,0.16199598681628652,5,0.9166666666666666,5,10,128,kaiming_uniform,0.03532763168142336,0.0005210937571809501,0.6746531042088653,leaf,0.7487783987318438,layernorm,cosine
0.01,108,768,4,58,gelu,constant,0.5,150,0.00042180104555986634,0.6423092484474182,0.06812281772660334,6,0.8611111111111112,6,10,128,kaiming_uniform,0.01069850867054275,0.0007451514966808284,0.672811016007064,leaf,0.7346274868944311,layernorm,cosine
0.01,111,768,4,58,gelu,constant,0.5,150,0.000445262296769879,0.6689395308494568,0.21590302902543004,2,0.4700854700854701,6,5,128,kaiming_uniform,0.010377256505587951,0.00022275718872761112,0.8950147046968812,eom,0.27984442160063827,layernorm,cosine
0.01,118,768,4,54,gelu,constant,0.5,150,0.0005631696521565915,0.6885859966278076,0.09767012671148065,5,0.8450854700854701,5,10,128,kaiming_uniform,0.02831435131518327,3.9432545679287244e-07,0.7249510147674602,leaf,0.765899279438587,layernorm,cosine
0.03,120,768,4,63,gelu,constant,0.2,150,0.00018449013882724125,0.8197829127311707,0.12422538872232479,7,0.7638888888888888,7,null,128,kaiming_uniform,0.026431515451997765,0.0007012021465164661,0.7422730413370486,leaf,0.539088674460594,layernorm,cosine
0.05,122,256,4,63,gelu,constant,0.2,100,0.0001881057758270168,1.055946946144104,0.06825242260346756,5,0.8012820512820513,7,5,64,xavier_normal,0.025809323441768478,0.0007120028038140922,0.8062043559583295,leaf,0.2473065747897789,layernorm,cosine
0.005,123,256,4,11,gelu,constant,0.3,100,0.0003098443501157442,0.6319766044616699,0.1936393312861267,3,0.9401709401709402,5,5,128,xavier_normal,0.010938859782497104,0.0009983046369857836,0.7988259297770887,leaf,0.24509726436240917,layernorm,cosine
0.03,121,768,4,60,gelu,constant,0.2,150,0.00018755134669130484,0.7138968110084534,0.1035843239103854,8,0.8579059829059829,7,null,64,xavier_normal,0.02864265178798084,0.0006774810718330831,0.7984274424679425,leaf,0.5333123461801363,layernorm,cosine
0.05,124,256,4,60,relu,constant,0.2,100,0.0003040000831756729,1.0457050800323486,0.18768497399141224,2,0.8846153846153846,8,5,64,xavier_normal,0.055562273918103,0.0009983971250180355,1.0240047088896445,leaf,0.2943062441661626,layernorm,cosine
0.03,119,768,4,63,gelu,constant,0.2,150,0.00031237081015453316,0.7055777311325073,0.1720270685343276,5,0.9166666666666666,5,null,32,kaiming_uniform,0.02531782472084025,1.7522523011162525e-06,0.733014250362397,leaf,0.2486031303381247,none,cosine
