cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm
0.01,3616,768,2,29,relu,constant,0.0,80,0.00040082771778488115,0.2727317810058594,0.17003000810006527,2,0.9050387596899225,0.02329808765151744,0.00015449016811424143,0.9001111169965821,leaf,0.5768726367273199,batchnorm
0.05,3619,768,2,31,leaky_relu,constant,0.0,80,0.0004030605727896661,0.6258092522621155,0.02436349010604944,4,0.9137596899224806,0.07064506220038015,8.015180756507931e-05,0.8618451342362718,leaf,0.5640040340284087,batchnorm
0.01,3621,768,2,28,leaky_relu,constant,0.0,80,0.00030851734108177184,0.23352806270122528,0.009367915385295425,9,0.8614341085271318,0.010540224444218961,9.142866219948076e-05,0.8155329705264986,leaf,0.542637509765585,batchnorm
0.01,3627,768,2,31,leaky_relu,constant,0.0,80,0.0003507547900663878,0.24497053027153015,0.10111976811948638,4,0.9302325581395349,0.023795923412581486,0.00011496388091354491,0.8633600151664456,leaf,0.558344495403322,batchnorm
0.01,3630,768,2,30,leaky_relu,constant,0.0,80,0.0003883088926783122,0.2585560381412506,0.06688832622150974,5,0.9302325581395349,0.03371137464200426,0.00010348030112526033,0.792057285785771,leaf,0.5867601749293512,batchnorm
0.01,3635,768,2,44,leaky_relu,constant,0.0,80,0.00040216776342098153,0.35474473237991333,0.017088394125298778,4,0.9001937984496124,0.02249832283427613,6.805503085409399e-05,0.7821008819740469,leaf,0.5478883576482367,batchnorm
0.03,3638,768,2,30,leaky_relu,constant,0.0,80,0.0003553333424902928,0.43848687410354614,0.010137786962013132,6,0.8604651162790697,0.023713732922396723,0.00010658438453246123,1.6146328306584232,leaf,0.5798801269085542,batchnorm
0.07,3642,768,2,28,leaky_relu,constant,0.0,80,0.0004530773804504793,0.7416881918907166,0.014542848969122685,6,0.8837209302325582,0.05117834893254536,9.831607610895009e-05,0.7038719124001114,leaf,0.5059188256787504,batchnorm
0.01,3643,768,2,32,leaky_relu,constant,0.2,100,0.0003755518570124584,0.25587204098701477,0.06954755082175447,5,0.9331395348837209,0.0245662914218176,6.911837562161675e-07,1.1819334542285609,leaf,0.5647623437008584,layernorm
0.01,3645,768,2,30,leaky_relu,constant,0.0,80,0.00043175196403276255,0.3016144633293152,0.1364445916001457,6,0.872093023255814,0.010203461729418835,0.00022439124771559887,1.99919761683128,leaf,0.549801962427358,batchnorm
0.01,3648,768,2,14,leaky_relu,constant,0.4,80,0.00028257405984055846,0.33581599593162537,0.2071315261536201,4,0.8653100775193798,0.03415313949996916,0.00012293435597131246,1.8296940185576456,leaf,0.5355392234343915,batchnorm
0.01,3649,256,2,29,gelu,constant,0.0,100,0.0003914651189220342,0.3055368959903717,0.1143991859196044,2,0.9224806201550387,0.0687175151347008,1.7057403960743886e-06,1.082904856762271,eom,0.56210311580864,batchnorm
0.01,3650,768,2,31,leaky_relu,constant,0.2,100,6.803056899195712e-05,0.30366137623786926,0.2666319877350044,4,0.8507751937984496,0.033845984290152675,0.0002801738361835407,0.8119944953900055,leaf,0.522179066835828,batchnorm
0.07,3654,256,2,28,leaky_relu,constant,0.0,80,0.0004872142767610138,0.7893192768096924,0.04939732114780783,7,0.8536821705426356,0.043265445695928204,0.00010291585709138411,0.8649199121654951,leaf,0.5737217446820081,batchnorm
0.01,3655,768,2,29,leaky_relu,constant,0.3,100,0.0004081875331615171,0.29172903299331665,0.0,4,0.9156976744186046,0.010335913457013637,0.0001322239798119762,0.88283365118695,leaf,0.5377078586824591,batchnorm
0.07,3656,768,2,31,leaky_relu,constant,0.0,80,0.00035566886084298946,0.8240916728973389,0.035742298719004535,6,0.9263565891472868,0.08046665088449609,5.764963874147893e-05,1.7328855191153698,leaf,0.5561772663664065,batchnorm
0.07,3658,768,2,30,leaky_relu,constant,0.2,100,9.785341169749001e-05,0.9934210181236267,0.04011141442921688,11,0.8420542635658915,0.055454285034042164,7.960578711989316e-05,0.780033799357098,leaf,0.5910198485195876,batchnorm
0.05,3660,768,2,30,relu,constant,0.5,100,0.0003924693515821963,0.6951205730438232,0.04384910317073264,6,0.8905038759689923,0.033997045062342274,9.418652853903869e-05,0.8531067547048994,leaf,0.43803381696268767,batchnorm
0.07,3663,768,2,31,leaky_relu,constant,0.0,100,0.0003013277895442538,0.7921738624572754,0.18190945019441984,5,0.8905038759689923,0.04415244082214674,0.00015647257683873208,0.8379610794481762,leaf,0.5695202371289674,batchnorm
0.07,3664,256,2,28,leaky_relu,constant,0.0,100,0.0005018194424158452,0.6504462361335754,0.03992671879366234,7,0.9137596899224806,0.03519922673905513,7.509129741915345e-05,0.6866409463084867,leaf,0.6107649878526162,batchnorm
0.07,3666,768,2,32,leaky_relu,constant,0.2,100,0.00042802653495525677,0.633484959602356,0.17592022143478148,2,0.9224806201550387,0.057468881565358884,0.0002424774124117987,1.133008836509106,leaf,0.5794626021705113,batchnorm
0.03,3668,768,2,29,leaky_relu,constant,0.0,80,0.00038214226203224234,0.4428170621395111,0.16983338482601681,3,0.9040697674418605,0.07242122231945906,6.12009357064531e-05,1.2137566242904594,eom,0.5545281044227922,batchnorm
0.07,3671,768,2,30,gelu,constant,0.2,80,0.00041481742710887506,0.7733874320983887,0.10068932940509658,5,0.9224806201550387,0.05443281258840667,0.00014389406684877474,0.9186315696001611,leaf,0.5402696217734576,batchnorm
0.07,3674,768,2,32,leaky_relu,constant,0.0,80,0.00045301169324033224,0.6457303166389465,0.03723523596888398,5,0.9060077519379846,0.022698439155888525,0.0002016666865461666,0.7207007998261982,leaf,0.49723644267225275,batchnorm
0.07,3677,768,2,29,leaky_relu,constant,0.0,80,0.00043999824721386996,0.6422131061553955,0.05344199102797904,4,0.9341085271317829,0.06154931222021657,8.783110677530856e-05,0.9031610781882681,leaf,0.5071019163786843,batchnorm
0.07,3680,768,2,30,leaky_relu,constant,0.0,80,0.0004758945742425936,0.8350241184234619,0.04053621666687988,4,0.9312015503875969,0.043290547805265825,5.246067047066511e-05,0.7928741275715298,leaf,0.6273261048296647,batchnorm
0.07,3681,768,2,32,leaky_relu,constant,0.4,100,0.0003866632827327586,0.8966418504714966,0.11306742325237262,4,0.9234496124031008,0.06397869059724354,1.4600301482039106e-06,0.8237401305126116,leaf,0.5596232442470312,batchnorm
0.07,3682,768,2,30,relu,constant,0.0,100,0.0005105772689270046,0.7145588994026184,0.01191969199770644,4,0.8875968992248062,0.033171322750194805,0.00017956740478446406,0.9227970849698213,leaf,0.5750036252026981,batchnorm
0.07,3686,768,2,29,leaky_relu,constant,0.0,80,0.00035230961418751777,0.6900244951248169,0.010926075589737554,4,0.9098837209302325,0.02311720960326475,6.757846537832305e-05,0.9232725319669661,leaf,0.5250029582400851,batchnorm
0.07,3687,768,2,27,leaky_relu,constant,0.0,100,0.0003854700962933871,0.6250717639923096,0.2964865040203884,2,0.8401162790697675,0.0743002585216374,9.79672443738768e-05,1.6569053616800473,eom,0.4881929867715119,layernorm
0.07,3690,768,2,34,leaky_relu,constant,0.0,100,0.00029127999427536796,0.7245047092437744,0.09396135467909567,4,0.9244186046511628,0.0330568403631339,5.41327238615522e-05,0.7794821290252985,leaf,0.5344213468342052,batchnorm
0.07,3692,768,2,29,leaky_relu,constant,0.3,80,0.000444275495768118,0.8137588500976562,0.033518492837155967,4,0.9302325581395349,0.047671245764368396,0.00010273591730519557,0.9054002988178202,leaf,0.5842094934201848,batchnorm
0.07,3695,768,2,30,leaky_relu,constant,0.2,100,0.0005237085834949506,0.7094499468803406,0.006398830108186026,18,0.7674418604651163,0.010488872856717284,5.1958453195657515e-05,0.6522229493930649,leaf,0.5445112531522552,batchnorm
0.07,3696,768,2,34,leaky_relu,constant,0.4,100,0.00031747427776745654,0.786565363407135,0.010031490645493222,3,0.937984496124031,0.034971542708830246,0.00017390974513035692,0.8401359618696594,leaf,0.5562347280081328,batchnorm
0.03,3698,768,2,30,leaky_relu,constant,0.0,100,0.00047829424240375493,0.44574272632598877,2.0737890056853891e-16,3,0.9244186046511628,0.026116819052847958,0.00012057798346960783,1.2102422712888683,leaf,0.5762135450821757,batchnorm
0.07,3699,256,2,28,leaky_relu,constant,0.0,100,0.00036949940600539003,0.724977970123291,0.0707908148675518,7,0.9098837209302325,0.042942415015294166,6.926439739735e-05,0.8854780364663621,leaf,0.5015401726154936,batchnorm
0.07,3702,768,2,29,leaky_relu,constant,0.3,100,1.8274760950801812e-05,0.8312339186668396,0.05670161165740953,7,0.9040697674418605,0.010050189172615917,5.278256688905626e-05,0.8269781846438585,leaf,0.6768530466148206,batchnorm
0.07,3703,768,2,31,leaky_relu,constant,0.0,80,0.0004100058429850292,0.8794527649879456,0.05947811574094267,6,0.8963178294573644,0.03311502384479515,8.273648592203369e-07,0.8952549254327499,leaf,0.5579319337137472,batchnorm
0.07,3704,256,2,32,leaky_relu,constant,0.4,100,2.6937980073930652e-05,178.12435913085938,0.17347500237471705,2,0.8585271317829457,0.05496363176271338,0.00010671478404260217,0.9426638623869922,leaf,0.537784880523881,batchnorm
0.07,3705,768,2,35,relu,constant,0.0,100,0.0009968666659078116,0.7271599769592285,0.3471574894568208,2,0.3846899224806202,0.02224665694917166,0.0001442629698861818,0.7223364189137946,eom,0.5915017001087979,batchnorm
0.07,3706,768,2,30,leaky_relu,constant,0.2,80,0.00051401925586093,0.8286559581756592,0.0025380576970776354,3,0.9234496124031008,0.0434042909590206,6.668208152726047e-05,1.0913149433334584,leaf,0.5673149199239047,batchnorm
0.07,3707,768,2,33,leaky_relu,constant,0.0,100,0.00010809282069216044,0.8223694562911987,0.01197590579118485,6,0.9137596899224806,0.07078073308355388,7.279093934324433e-06,0.854935979231562,leaf,0.5493773885350165,batchnorm
0.07,3708,768,2,55,leaky_relu,constant,0.5,100,0.0004681978708269951,0.7456716895103455,0.03042108271331084,7,0.8372093023255814,0.023383456889043478,1.907848987581585e-06,0.6864400863705395,leaf,0.5265342196280184,layernorm
0.07,3710,768,2,31,leaky_relu,constant,0.2,100,0.0005287176552533039,0.8608937859535217,0.006188548801276446,6,0.9166666666666666,0.05440650402661998,0.000124013942762841,1.2872742895531097,leaf,0.6133006578547218,batchnorm
0.07,3711,768,2,32,leaky_relu,constant,0.0,100,0.0003956000285525892,0.7752150297164917,0.014535083577749118,5,0.9079457364341085,0.010249147984245307,8.854680755576658e-05,0.7515544529784344,leaf,0.44336584402121637,batchnorm
0.07,3712,768,2,19,leaky_relu,constant,0.0,80,6.372283877505582e-05,0.8102022409439087,0.28285357316826976,5,0.7664728682170543,0.03542318517342173,0.0003239761792392149,0.8970067601585054,leaf,0.5806568866424668,batchnorm
0.05,3713,768,2,34,leaky_relu,constant,0.3,100,0.0004642088589919385,0.6272974610328674,0.18548680658430033,3,0.8817829457364341,0.04829753301732219,5.210851731084963e-05,0.7906576432387434,leaf,0.5610861535622159,batchnorm
0.1,3714,256,2,29,leaky_relu,constant,0.2,100,0.0004345627413686909,1.0213477611541748,0.011526673835351267,4,0.9176356589147286,0.033314582159230326,6.560664693823883e-05,0.9324654762531569,leaf,0.536663578253439,batchnorm
0.07,3716,768,2,27,leaky_relu,constant,0.0,100,0.000332603881668113,0.6633758544921875,0.05481563241695512,5,0.9224806201550387,0.023308296237078256,9.858852086942456e-05,0.8310028107055483,leaf,0.5191809732796702,batchnorm
0.07,3718,768,2,33,leaky_relu,constant,0.4,80,9.239388330438644e-05,1.0294485092163086,0.4104200154298842,3,0.9341085271317829,0.048444851469343755,5.065873603665314e-05,0.9091365759361891,leaf,0.5319474014489731,batchnorm
0.07,3719,256,2,31,leaky_relu,constant,0.2,100,0.0005271220557538279,0.7540345191955566,0.10382163145387392,3,0.9263565891472868,0.059944602164246685,5.044184551571791e-07,1.2332348295597526,leaf,0.48830597622429506,batchnorm
0.07,3720,768,2,36,leaky_relu,constant,0.0,100,0.0004044669447742967,0.6262688040733337,0.012365997675130037,3,0.9253875968992248,0.03746553049592791,8.077274433604646e-05,0.7719166603884966,leaf,0.5982532118618947,batchnorm
0.07,3721,768,2,32,leaky_relu,constant,0.5,80,0.0004718695476594611,0.7827029824256897,0.0706372080984779,5,0.9331395348837209,0.024191686817341913,0.0005310335389614484,0.8713647290392857,leaf,0.4229670924434104,batchnorm
0.07,3724,256,2,31,leaky_relu,constant,0.0,80,0.00044620796554139467,0.6889135241508484,0.2600582043671827,3,0.5872093023255814,0.03189026229106933,1.094481251917252e-06,1.7739597080430816,eom,0.4994816830151555,batchnorm
0.07,3729,256,2,32,leaky_relu,constant,0.4,100,0.0005336164424253453,0.661396324634552,0.010759084964717804,5,0.8594961240310077,0.021470416916736835,5.878646244052885e-06,0.8830682411809195,leaf,0.4793787681182586,batchnorm
0.07,3731,768,2,30,leaky_relu,constant,0.2,80,0.00038637296793628766,0.7148773670196533,0.08727322277061086,4,0.9341085271317829,0.06868854729677352,0.00014174761252559983,0.8539591561984718,leaf,0.527709507630938,batchnorm
0.07,3732,768,2,31,leaky_relu,constant,0.5,80,0.00044291071400989475,0.7019849419593811,0.028885648720578777,7,0.8866279069767442,0.04359186006239521,4.8537394583349474e-05,0.7204804095657926,leaf,0.5524650544057305,layernorm
0.07,3734,256,2,47,leaky_relu,constant,0.0,100,0.0005504696181395143,0.869709312915802,0.028135459853282783,13,0.7655038759689923,0.04483666344916812,0.0002141202576997357,0.896619014580804,leaf,0.5834702454282544,batchnorm
0.07,3735,768,2,29,leaky_relu,constant,0.0,80,0.0004041576076644725,0.717531144618988,0.21722577498279927,4,0.7790697674418605,0.07513085640272145,6.500103320035591e-05,0.8044244878008561,leaf,0.5352386337265127,batchnorm
0.07,3736,768,2,36,leaky_relu,constant,0.2,100,0.000460089540593081,0.7246595025062561,0.0,5,0.9108527131782945,0.022818435606883666,0.0001287371111234164,1.1232433905384256,leaf,0.5615686438399086,batchnorm
0.07,3737,768,2,32,gelu,constant,0.0,100,0.00048451909527052073,0.750247061252594,0.0027603941533208376,4,0.9273255813953488,0.035972420676877545,0.0002598834073140308,0.8346043451789331,leaf,0.5142991850966652,batchnorm
0.07,3738,768,2,50,leaky_relu,constant,0.0,80,0.00031097048064696167,0.7389336824417114,0.04242696620818097,3,0.935077519379845,0.010547253829300163,0.00010017302462321582,0.9537939822985996,leaf,0.5497356332494654,batchnorm
0.1,3740,768,2,31,leaky_relu,constant,0.3,100,0.00043527039363379876,0.7496315240859985,0.0,5,0.9195736434108527,0.03754556748656189,1.4726324237940198e-06,0.9060292138556307,leaf,0.5899069235000024,batchnorm
0.07,3741,768,2,33,leaky_relu,constant,0.0,80,0.00036392882373468416,0.6589345335960388,0.061715592566940536,5,0.9457364341085271,0.054100227389693965,4.6097947375435224e-05,0.8558782542333647,leaf,0.5662861576664633,batchnorm
0.07,3743,768,2,27,leaky_relu,constant,0.5,100,0.000997796405549114,0.6143373847007751,0.3450012574231135,2,0.4893410852713178,0.01028011746412328,0.00015635836911574233,0.7731469537966063,eom,0.5375108770895375,batchnorm
0.01,3745,768,2,30,leaky_relu,constant,0.2,100,0.00042291963227205677,0.31716904044151306,0.10159478131857108,3,0.8643410852713178,0.033750447910220256,9.23882547762527e-05,1.079282118194108,leaf,0.6020459737191737,batchnorm
0.07,3747,768,2,33,leaky_relu,constant,0.0,80,0.00039017189154256463,0.590105414390564,0.08872327700915147,5,0.937015503875969,0.05005379855788566,7.784842829429113e-06,0.7373135598860638,leaf,0.5424108110625131,batchnorm
0.07,3748,768,2,35,relu,constant,0.0,100,0.0002955795875152242,0.7741580009460449,0.029742705709161724,6,0.9137596899224806,0.031525672090579125,4.8646893026853314e-05,0.9089242222654398,leaf,0.522763833790225,batchnorm
0.07,3751,768,2,31,leaky_relu,constant,0.0,100,0.0004766096974818339,0.7343894839286804,0.06650889147038441,4,0.9001937984496124,0.010216655600735685,1.517643440624762e-07,0.8289123311313338,leaf,0.5617950514742324,batchnorm
0.07,3752,768,2,32,leaky_relu,constant,0.0,100,0.0005299245463676386,0.6872295141220093,0.02093024229141119,6,0.9079457364341085,0.039237997996264054,0.00016905841863971104,0.8804616351045824,leaf,0.5141597128431137,batchnorm
0.07,3756,512,2,34,leaky_relu,constant,0.0,80,0.0005604634523060267,0.7301753163337708,0.03631442439564265,5,0.937015503875969,0.04774744644926499,1.2319828602054456e-06,0.7086724381272823,leaf,0.5538721391912371,batchnorm
0.07,3758,768,2,35,gelu,constant,0.0,100,0.000571841505733501,0.7486674785614014,0.01652897103181666,6,0.9069767441860465,0.0335355342824462,0.00018255844340146678,0.8746405475447632,leaf,0.5835772377459819,batchnorm
0.07,3759,512,2,33,leaky_relu,constant,0.5,80,0.00038013088745648266,1.0310375690460205,0.13232701543012465,3,0.8488372093023255,0.046306204484844016,0.00011308655923994571,0.8194973086361197,leaf,0.5427392143454709,batchnorm
0.01,3760,512,2,28,leaky_relu,constant,0.0,100,0.00045185376329001697,0.22779163718223572,0.03367073436276038,6,0.9166666666666666,0.010365104965116938,9.595225258716735e-07,0.9201119646226147,leaf,0.7716394819595697,batchnorm
0.07,3761,768,2,30,leaky_relu,constant,0.3,100,0.00034015441194958865,0.8931557536125183,0.015280007427750032,5,0.8798449612403101,0.0312704427167216,5.5324089152898565e-05,0.7554622261760081,leaf,0.6392644662149649,batchnorm
0.07,3762,512,2,32,leaky_relu,constant,0.2,80,0.0005185188791525143,0.7815369963645935,0.10422877465757632,3,0.8372093023255814,0.06372993814195019,0.00013265742822411294,0.8931736044194608,eom,0.5677220288404995,batchnorm
0.07,3763,512,2,30,leaky_relu,constant,0.0,100,0.00043123885187738457,0.5973751544952393,0.0,4,0.9457364341085271,0.023744506575267964,6.707894963838965e-08,1.144346823078651,leaf,0.5248114548427565,batchnorm
0.07,3764,768,2,27,leaky_relu,constant,0.0,100,0.0005729471333415945,0.5334526896476746,0.0,4,0.9341085271317829,0.010036336529276733,1.6629569724233255e-06,0.8129320204439386,leaf,0.5129505693827919,batchnorm
0.07,3765,512,2,29,leaky_relu,constant,0.4,80,0.0004829733714187564,0.6292240619659424,0.0,5,0.939922480620155,0.04878572352191958,6.876684971174805e-05,0.8525261760728591,leaf,0.5561675491591624,batchnorm
0.07,3768,256,2,33,leaky_relu,constant,0.0,80,0.0005324209117766623,0.8040850162506104,0.006856555572630201,4,0.8934108527131783,0.0369997797946742,5.960955822617981e-06,0.8659064364644363,leaf,0.5410549532027554,batchnorm
0.1,3770,512,2,31,leaky_relu,constant,0.5,100,0.000587763560518192,0.9105210304260254,0.01005031157928011,5,0.8953488372093024,0.02331889469825567,5.8565315947681564e-05,0.898201989842346,leaf,0.558366257474734,batchnorm
