"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetivibrio","Acetobacter","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Aeromonas","Akkermansia","Alcaligenes","Alistipes","Alkalibaculum","Alkaliphilus","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcanobacterium","Arthrobacter","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Brevundimonas","Bulleidia","Burkholderia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Chryseobacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Dehalobacter","Denitrobacterium","Dermabacter","Desulfosporosinus","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Elusimicrobium","Enterobacter","Enterococcus","Enterorhabdus","Eremococcus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Facklamia","Faecalibacterium","Filifactor","Finegoldia","Flavobacterium","Flavonifractor","Fusobacterium","Gallicola","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Janthinobacterium","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Morganella","Moryella","Murdochiella","Mycoplasma","Natronincola","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Paenibacillus","Pantoea","Papillibacter","Parabacteroides","Paracoccus","Paraeggerthella","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phyllobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Sarcina","Selenomonas","Serratia","Shewanella","Shimwellia","Slackia","Sneathia","Solibacillus","Solobacterium","Sphingomonas","Spiroplasma","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptobacillus","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tessaracoccus","Thiomonas","Tindallia","Tissierella","Treponema","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Variovorax","Veillonella","Victivallis","Weissella","Zimmermannella"
"CNTRLA2",0,0.000629251775909385,0,0,0,0,0.00196431575250021,0.000258164275771253,0.000240617142049855,0,0.180678466189003,0,0.00880957200537739,0,0,0,0.000187260214873758,0,0.00158337472182098,0,0.00120475699782393,0,0.00459349376980962,0.000183574915262753,0.00176980253441686,0,0,0.00179419850432217,7.85215561403228e-05,0.0251133093015841,0.00401089614552519,0.0311029480667245,0.000247593902098424,0.013389325379395,0,0.000177289986188757,0,0.000365293211428889,0.000333213570032997,0.00142232497873112,0,0.00214018499157029,0,0,0,0.000679475216722683,0.0105481878429245,0.00380454780442722,0.00627482673892702,0.00279114789219043,0.0355025048295689,0,0.0230545593361896,0.00386654565425136,0.000207973029024591,0,0.00488696879406089,0,0.000108345558362056,0,0.00142569196966779,0,0,0,0,0.0129806937543217,0,0.0114667219206744,0.000560905738909497,0,0.000790163170613021,0.00191645637066294,0.000428307935602671,0,0,0,0.00583142180410539,0.000394578155231417,0.0333406842427024,0,0.00418102053250177,0,0,0.000378313184704174,0.00151360095879346,0,0,0,0.000194188263436698,0.00460787468778115,0.000143234657506262,7.21189282713974e-05,0.00587083450691884,0,0,0.000202673616710129,0.00199585482695564,0.00137365537567625,0.000112386682999869,0,0.000176548440928815,0.000490391949835929,0,0.00013247212657958,0.000117233314983586,0.000658417867118874,8.36513491261244e-05,0,0,0.000404095701407139,0,0,0,0.00847645673903655,0.000185253646872441,0.000194630803452442,0,0,0.00046853372618291,0,0,0,0,0,0,0,0.000398501859357558,0.00260146655638807,0,0.00461327563378805,0,0,9.85424291532171e-05,0,0.00330973090162087,0.00033410687245229,0,0,0.000571500503988947,0,0,0,0.00377447642612635,0,0,0,0,0.00775003320024109,0.000371422067451333,0.000127486457194216,0.00721115681781804,0.000816538415010632,0.000744906330158389,0,0,0.00037303998644217,0.407136439377917,0.000126144603685755,0.0270959557592289,0,7.53857205789153e-05,0,0,0,0.000427866524165829,0,0.000458370505765633,0,6.75578722367098e-05,0,0,0,0,0.00101890554168055,0,0.000417671217974649,0,0.000467190519836403,0.000175954290618423,0,0.00186593630021745,0,0,0,0,0.000153548284822245,0,0,0.000704480428152785,0.0502905090606465,0,0,0,0,0,0,0
"CNTRLA3",0,0.00198404570346876,0,7.14267357181134e-05,0,0,0,0.000259175230835645,0,0,0.00161108558869302,0,0.0206717762365078,6.7794649452009e-05,0.000295326432592315,0,0.00442363612796284,0,0.0004158793953336,0,0.000148503733291842,0.000640120618709116,0.00266419852973219,0,0.00282849269890548,0,0,0,0.000251248394123392,0.0372791972764748,0.00389510768063817,0.0130102998192011,0.000433841264559778,0.0094302697692643,0,0.000177927639841371,0,0.000364517021344704,0.000527196365928259,0.00086201537233198,0,0.00129263726211092,0,0,0,0.0010229811066949,0.0194093541416483,0.00153150834295689,0.00752551218996602,0.0019802833384658,0.014313697115763,0.000388319670850686,0.00673317670376193,0.00944450204406889,0,0,0.0208508046988246,0.00135020919153981,0.000258388315073705,0,0,0,0,0.000705654037291335,0.00460797693460716,0,0,0.00670879167116925,0.000543939712982843,0,0.00124339543296701,0.00284386793120524,0.000774821125684286,6.7794649452009e-05,0.000139587341473724,0,0.0507422538760419,0.000755039739828438,0.00578917715736533,0,0.0922361472673419,0,0,0,0.000573274477103581,0,0,0,0.000199924902337269,0.00819239249563465,0,0,0.00801049546014557,0.0004173732939694,0,0.000158187515388021,0.000345771433024263,0.000313453728817453,0,0,0.000331707732914992,0,0.000117156336094685,0.0012438020176412,0.000190440008431754,0.0146135144199528,0.000185460114702753,0.000208843313610006,0,0.000911851202577585,0.0001525832705723,0,0,0,0,0.000335357326819421,0,0,0.000466815117554972,0,0,0,0,6.7794649452009e-05,0,0,0.00327349183960448,0,0.000352180815313475,0.0273734590318005,0,0,9.94012864327268e-05,0.00026429619757455,0.002778066540101,0,0,0,0.00023591228050004,0.000285624022838816,0.0017929495610429,0,0.00698241957059859,0,0.00354965379511715,0,0,0.344618492089777,0,0.0356064488478045,0.00420115686121663,0.000223067414606146,0.00016331831148077,0,0,8.99149625206098e-05,0.0952628841881661,0,0.0313459603163518,0.000362107561655727,0,0,0,0,0.000293776814292039,0,0.000275741043983469,0,6.7794649452009e-05,0,0,0,0,0.000937680357408316,0.000149132711037146,0,0,0.00196887887755173,0.000476229377569068,0,0.000585985362100587,0.000438240054008188,0,0,0,0,0,0,0.00126741534375331,0.0408072424175829,0,0,0,0.000251179843663488,0,0.000360795552303181,0
"CNTRLA4",0,0,0,0,0,0,0,0.000966790675734742,0.000769228845984869,0,0.0139633382533687,0,0.00260812069887442,0,0.000229217237181143,0,0.00490435521166386,0,0,0,0.000348347902183428,0,0.000687613360975263,0,0.00093405781993521,0,0.000266908573291513,0.000512783699043531,0.000301508103126642,0.0284750372145113,0.0040090822921146,0.107261543108759,0.000340570266891567,0.00629813880669502,0.0017158230281075,0,0,0,0,0.00084844066639118,0,0.00147298925409774,0,0.000432905383666511,0,0.00124303536002436,0.0242958924604499,0.000245608684255367,0.0147472271202372,0.00787476953045339,0.00554652712555723,0,0.0109593147693975,0.00233120549079597,0,0,0.00435972363458495,0.00327792652417417,0.00111296155247402,0,0.00157494322054442,0,0,0,0,0.00173419783014722,0.00106600437307493,0.00404441869790016,0.000212458200295279,0,0.00150288882459764,0.000485287776692812,0.00298257158978134,0,0,0,0.0175787930717993,0.000242002119484606,0.0018193289585313,0,0.0206684191272758,0,0,0,0.000291156809327417,0,0,0,0.0029447972879191,0.0126154846706751,0,0.000161674794545098,0.0018169593766244,0.000926358010481471,0,0.00207045484651106,0.00642852309038807,0,0,0,0,0,0,0.000638255811311971,0,0.161411773701104,0.000303818644950841,0,0.000151496696086175,0.000451930261049778,0,0.00202733095917613,0,0,0.000415790549209715,0,0,0,0.000417147114611247,0,0,0,0,0,0,0,0,0.000329081954809277,0,0.00524826171382091,0,0,0,0,0.00116329510372676,0,0,0,0,0,0,0,0,0,0.00201049663145578,0,0,0.367795732048448,0.00032230514541216,0.00051384149825343,0.00117513659612583,0,0,0,0,0.000201767466547117,0.0208236806337997,0.000282887395489747,0.00692279997351209,0,0.000169114557719537,0,0,0,0.00267644163085576,0,0.000134624497000477,0,0.018432098023818,0,0.000678730564874153,0,0,0.00172854930975997,0,0,0,0.00572050519106201,0.00113500374825067,0,0,0,0,0,0,0,0,0,0.000645784727736865,0.0599489629837394,0,0,0,0.000565639534683969,0,0,0
"CNTRLA5",0.000169121780824435,0.000178266478344216,0,9.72797431352164e-05,0,0,0,0.000983896085858559,0.000618699213320898,0,0.00995898600123432,0,0.00116821895346451,0,0.00124319691641083,0,0.00926153244310473,0,0.000151503868242867,0,0,0.000283714206247738,0.0200472974451642,0.000256566136818781,0,0,0.000294897408866489,0.000730040534377924,0,0.011915311748841,0.00023749230593694,0.0554770980940213,0,0.107309807550759,0,0,0,0,0.0025786195497282,0,0,0.000970984496159906,0,0.00303589107924367,0,0.000145999743633702,0.044475463734257,0.000670249200106483,0.0283944809239661,0.00430698498536814,0.0257638632456377,0.00052311500147406,0.0245987063241169,0.00673041194382569,0,0.000299442227216886,0.0360053597687067,0.00957425347900947,0,0,0.00160691800798373,0,0,0,0.00100295667170959,0.00380437815049682,0,0.0162134664698892,0.000144376522558828,0,0.000175553758537817,0.000584799506659861,0.00224226502661512,0,0,0.000166763128920578,0.00208526987992006,0,0.00351131767868898,0.000135362119743733,0.0630970709551797,0,0,0,0,0,0,0.000626873471653422,0.00233532692524228,0.0173630035427345,0,9.95298372092045e-05,0.00531457364242108,0.000596929683825469,0.00051123451436595,9.2358906192681e-05,0.0129379962840948,0.00325112438460395,0.000264386460421841,0.000664405938700222,0,0,0.000150623988416774,0,0.000264880322297879,0.0331806679604575,0.0075918330047636,0.000268851789184165,0,0.00215599982616823,0.000740415154291182,0,0,0.00284837953364136,0.000794797278505481,0.000252326527300004,0,0,0.00144423644199658,0,0,0,0,0.000215504114449589,0,0,0.000327458278999918,0.000103741953120554,0,0.000882663814849953,0,0,0,0,0.000650628292083342,0,0,0,0.00221641060620791,0,0,0,0,0,0.00154510343668304,0,0,0.22665543076787,0.000339814919979784,0.00010475880477222,0.00110054700203466,0.000194935240086028,0.000817439968780847,0,0,0.00147312449001922,0.0428594489476373,0.000512593946356207,0.0157808163463731,0,0,0,0,0,0.00317098911261538,0,0.000260131977437111,0,0.000215504114449589,0.00557349086309541,0.000480603161668368,0,0,0.000603418722308048,0.000805575873376042,0,0,0.0399819827250401,0.000586269623435693,0.000755446165233617,0,0.000350495549953777,0.00576989433674878,0,0,0.000207036658130012,0,0,0.00274760944327709,0.0432297904912239,0.000453334338886619,0,0,0,0,0,0
"CNTRLA6",0.000117655414454638,0.000221774804937687,0,0.000412418945296246,0,0,0.000423186201511421,0.00398551349407382,0.0069778376445157,0,0.000348306233227311,0,0.000203742890901092,0,0.000762530445012386,0,0.00852975256924881,0,0.000173445397337915,0,0,0,0.0237933144358462,0,0.00219531060778403,0,0,0.00149734458201423,0,0.000651747772484927,0,0.0424159587805108,0,0.117775821440425,0,0,0,0,0.00163103404899091,0,0,0.00117760227718703,0,0.00496519433048457,0,0,0.0368957782383049,0.00311455179081444,0.0529464563556415,0.00295654078301446,0.060496485783492,0,0.0401313988272167,0.0416920605459729,0,0.000742856940998339,0.017628146920042,0.00211185322932239,0.000172737461857145,0,0.00291974728767268,0,0,0,0.000409221881229462,0,0,0.0137537664698917,0.00500918368039352,0,0,0.000773522046886898,0.000533783708429595,0,0,0,0.000159451350576106,0.000284397465966869,0.0143661006150731,0,0.0814228873423556,0,0,0,0,0,0,0,0.00179937198519097,0.0526429102694672,0.000231866828989665,0.000186783941513619,0.0193887529849301,0.000658681011357489,0,0,0,0.0021689086720121,0.00017848909094431,0,0,0,0,0,0.00130391485219483,0.000834408687333117,0.00104721380118217,0.000773203765873933,0,0.00460964217040639,0.000543941095488641,0,0,0.00368298624295567,0,0,0,0,0.000292296219675944,0,0,0,0,0.000249470748646165,0,0,0,0.000468441976482432,0,0.00380354957600413,0,0,0,0,0,0,0,0,0.000634287287531781,0,0,0,0.00572806752265321,0,0.00170564188715382,0,0,0.017808198428242,0,0,0.000820986828190006,0.00101034389616436,0,0,0,0.000499580547653838,0.062824719636276,0.000199727644042333,0.116464408177685,0,0,0.000186580373707711,0,0,0.000106916035134071,0,0.00243498473749372,0,0,0,0,0,0.000106916035134071,0.00358559136005144,0.00175287498573172,0,0,0.0116201629402371,0.00194159945013306,0,0,0.000837162041877966,0.00716012595235874,0,0,0.000242413782158988,0,0,0.00361036391751462,0.0663730915708278,0,0,0,0,0,0,0
"CNTRLA7",0,0,0,0,0,0,0,0.000580530536552707,0.000632051069710446,0,3.66762376051167e-05,0,0.00437224029288634,0,0,0,0.00858820497884447,0,0,0,0,0.000148112837337324,0.000480001451573821,0,0.000382563856110737,0,0,9.00099791223841e-05,0,0.0203755868364468,0.00298571909962878,0.00574227220656779,0,0.019454358899556,0,0,0,0,0.000680040489152808,8.02240062906727e-05,0,0.00142283957447883,0,0.000136352373487146,0,0,0.00010368991269987,5.50678159633631e-05,0.00023625121546818,0.00215943574454234,0.00653280896407654,0,0.000111691093363352,0.00325455181314325,0,0,0.00419143449855983,0,0,0,0.000129821683120423,0,0,0,0,0.00180860960986795,0,0.00142628316728462,0.000116512742226072,0,4.80827000971118e-05,0.000176567214609024,0,0,0,4.52503962665735e-05,8.19189056762331e-05,0,0.00247386024265859,0,0.0852882553873164,0.000293353870205716,0,0,0,0,0,0,0.000346978657254427,0.0183774615776371,0,4.3843736836547e-05,0.00228463096080759,0,0,0,0,0.000199263558177833,4.08769252475903e-05,0,0,0,8.93354913456737e-05,0,0,3.56730323636492e-05,0.000368453464926005,8.78137985477344e-05,0,0.000331097579571467,0.000163545707592179,0,0,0,0,0,0,0,6.72372712106011e-05,0,0,0,0,0,0,0,0.000437115610965883,2.83360923883475e-05,7.13312825503406e-05,0.00198343945856265,0,0,0,0,0.00219296737461982,0,0,0,8.27262429064124e-05,0.000625528499656778,0.000238152542482948,0,0,0,0,0,0,0.72152547417263,5.05120411556316e-05,0,0.00130724289695226,0.00018263401042613,6.5737712936555e-05,0,0,5.39559789251256e-05,0.0491187686019098,4.63230055613753e-05,0.00322974553695957,0,0,0,0,0,0,0,0.000444393509322238,0,0,4.81676149823046e-05,0,0,0,0.000161610679183229,0,0,0,0.00220595556957487,0.000577576581976525,0,0,3.53326732611841e-05,0,0,0,5.54627708114211e-05,0,0,0.00011369638229534,0.0177603696929871,0,0,0,0,0,0,0
"CNTRLA8",0,0.000966159121660928,0,3.49498203367584e-05,0.000378371621383425,0,0,0.000161157289716903,0.000116664009589217,0,0.0154818495418428,0,0.00620285653345041,1.99142958622855e-05,0,0,0.000240779781729544,0,3.35864053346736e-05,0,0.000173909391688564,0.000418526839386469,0.00187331915990647,0.00019809510388159,0.00283956863215472,0,0,3.75495126565972e-05,0,0.0298737603753772,0.00744531313639598,0.001820064427366,0.00023442464196488,0.00494990017373994,0,0,0,7.97244068772876e-05,0.000300925621645191,0.00156319972075447,5.97428875868566e-05,0.00118269376698368,0,0.000223788635842383,0,0,0.00136161600998121,0.000297866752688989,0.000704428175166742,0.0024062950467987,0.00906928687492109,0.000360648717470209,0.000581396600673053,0.000949313968328083,0,0,0.00376719818525711,0,0,0,0.000435208764582226,0,0,0.00046309367503526,0.000604846337724471,0.0231201770565218,0,0.00179769848292031,2.86158746146729e-05,0.00195823909312474,0,0.00105291918411072,0.000175384895501563,0,0,3.75256793118034e-05,0.000516003405109571,9.5218236443066e-05,0.003185570703509,0,0.0333607919611578,0,0,0,0.000150453586936676,0,0,0,0.000159052055004526,0.00473172559339523,0,3.48419830820027e-05,0.00465443632634818,0.000708786404057241,0,0,0,0.000245520551045349,0.000185253320799223,7.50133587720268e-05,2.21020107480829e-05,0,0,3.9801152754638e-05,3.49038444081113e-05,0.000638111302794382,0,7.42568950196006e-05,4.64666903453329e-05,0.000188180958015685,0.000211241717872793,0,0.00119910123626104,0,0,0,0.00113541258392548,0,0.000361568524514222,0,0,0,0,1.99142958622855e-05,0,0,0.00147669872839341,0.000301879255695234,0.000731098038697685,0.0088163106133954,9.14320244006892e-05,0,0,0.000176739458705967,0.000941916107775589,0,0,0,9.29049056349432e-05,0.000152030887384364,0.00019332075817966,0.000185449899744332,0,0,0.000425805572009487,0,0,0.6533220485677,4.28243159311692e-05,0,0.00022683195137132,0.000348254771900701,0,0,0,0.000142199165026647,0.00893083150540397,3.71927792811214e-05,0.0057542197073958,0.000405548987745934,0,0,0.000275038330351443,0,0,0,7.32899062155334e-05,0,0,0.000269955897868992,0,0,0,0.00292367692769843,8.14672740269342e-05,0,0,0.000638623616705359,9.4188363047806e-05,0.10173005869362,0.000172132528885196,2.91270405182964e-05,0.00260035273628634,0,0,4.52026751829474e-05,0,0.000989076694493515,0.000252972407569767,0.0240037530224416,0.000472579421776954,0,0,0,0.00029668353350788,0,0
"CNTRLA9",0,0.0118087372924574,0,0.000561469613407411,0,0.00069401063002917,0.00119059271352647,0.000106967174017369,0.000301401588922826,0.000163916140697452,0.000831415589513585,0,0,0,0.00106386976426134,0,0.00162159543224228,0.00283253283881443,0.000423589090539414,0,0,0.000273711392242301,0.00131547960789472,0.00483810245860321,0.0263978121604225,0,0,0.000291223546858809,0.000311780112666546,0.00229807791839484,0.000624315482062837,0.010052532934613,0.000308490250111417,0.0250394142230786,0,0,0,0,0.00272525453161882,0,0,0.00253641862363008,0,0.0134517840332686,0,0.000374839855933203,0.102487855926103,0.00414082272946384,0.00374216968490494,0,0.0315236369756043,0.0033406785107328,0.0130871029605884,0.00977554385366782,0,0.000168507956679463,0.0453864541378429,0.0105146334665767,0.000202065697664666,0,0.00288342330650894,0,0,0.00155764540216735,0,0.0114870282995139,0,0.0114124756248235,0.000119705422145512,0.000421572363652811,0.000686430386922367,0.00206104817587148,0.0018319620571859,0,0,0.00286020126297213,0.00668135223536964,0.0015630826470124,0.01858488353812,0,0.0647928528126799,0.00109750934963177,0,0,0.000704952784314267,0,0,0,0,0.0202868940564623,0,8.98928909672221e-05,0.00997097136465965,0.000516674478082858,0.000752704825126879,8.43144727305623e-05,0.0131228664910523,0.00050191553613375,0.000140431729343595,0.00209302783961494,0.0001568338598057,0,0,0,0,0.000575789723059563,0.000168696455699148,0.000154196510954086,0,0.00108660720303032,0.00042969282252628,0,0.000962060418131881,0.0400289540156473,0.000310436275396972,0,0.00577746685422143,0,0,0,0,0,0,8.43144727305623e-05,0,0,0.000298598043012684,0.00860626213168813,0.000345930000657116,0.0537721725215882,0.000154750108286824,0,0.000123213213672369,0.000328726345871866,0.000266483040616088,0,0,0,0.000392114950443786,0,0,0.00032675371809311,0,0,0,0,0,0.0694999956231884,0.000319945150048653,9.56480900903119e-05,0.000321773103699754,0.00146977960064889,0.000210206101389839,0.00027903510573048,0,0.000255025060265203,0.0215742111185724,0,0.150429997966283,0.000452183084731476,9.42232747615756e-05,0,0,0,0.00396278021833642,0,0.000565023939341868,0,0,0.00202993606238929,0.000380290186280796,0,8.43144727305623e-05,0.00758212093900656,0.000908856970958145,0,0,5.96189267645051e-05,0.00245921674413035,0,0,0,0,0,0,0,0,0,0.00340906364010689,0.103479776458478,0.000409682092381423,0,0,0,0,0.000652617131828695,0
"CNTRLP1",9.30919028160869e-05,0.000730239307750483,0.000337243274251756,0,0,0,0,0.00111854253161351,0.000301541380333609,0,0.00252097598830705,0,0.0115058570633557,0,0,0,0.000171231433818987,0,0.0051431262960699,0,0.0065641433809167,0.00110771547200714,0.00461776425040263,0,0.00407686831431473,0,0.000144342737188926,0.00107957667662416,0,0.0569112665327593,0.00078320554954629,0.0407804188133468,0,0.0315285780643632,0,0,0,0.000643695510521909,0,0.000518976235326143,0,0.000470745115350495,0,0,0,0.000127068787528731,0.0116279210439992,0.0084480823520783,0.01191076552237,0.0200446820901766,0.0576799834538067,0,0.00707080740458137,0.0184972989609043,0,0,0.0225742807496363,0.0105248433860465,0,0,0.00125930013728702,0,0,0,0,0,0,0.0190702820876968,0.000718838401049422,0,0.000594570883611928,0.0109617628969676,0,0,0,0,0.00175945075073801,0.000762649810542387,0.0366244944650911,0,0.256112640424228,0,0,0,0,0,0,0,0.000370588761810863,0.0542526581531907,0.000186004347286865,0.000324733037293259,0.0278522921334095,0.000538915055133416,0,0.0018911165889505,0.00158275918930648,0.0029432236211478,0.000139537891315097,0,0.00105421996498355,0,0,0,0.000793988565350615,0.000321688415561686,0.00127649799472751,0.000843787350299598,0.000197579345114231,0.00091026510862572,0.000801175281114311,0,0,0,0.000152203882862922,0,0,0,0,0,0,0,0,0,0,0,0.00109858146682875,0,0.000517546988880084,0.00759249621409761,0,0,0,0,0.00108320951724294,0,0.000536286793881485,0,0.00174075825241053,0,0,0,0,0,0.010170803748066,0,0.00373283058244955,0,0,0,0.000809805525285154,0.000533227930135273,0,0,0,0.000954325582164363,0.0266689141462743,0.000262802934696676,0.0591808710202701,0.000452289016169151,9.54934714492467e-05,0,0,0,0.000423384310959067,0,0.00926037043599852,0,0.00025403058657544,0,0.000419752947794718,0,0,0.0021138992467119,0.000865085835610549,0,0,0.0164212589950062,0.000618983505741094,0,0.00928986311045729,0.000417349224034252,0,0,0,0,0,0,0.000390044600020186,0.0794436298839791,0,0,0,0,0,0,0
"CNTRLP2",0,0.00079858980912298,0,0.000435053598725695,0,0,0.000621512371228959,0.000690660022479822,0.000118495353340505,0,0.00650639457339874,0,0.0155187457984303,0.000222697309745077,0.000945097513681249,0,0.000762479529921181,0,0.00016622540567789,0,0.0017927188958043,0.000916352945013271,0.00341884761426645,0,0.00150472429248347,0,0,0.000494499927066998,0.000111036059282797,0.0847489484117042,0.00167180994479081,0.00677456658082141,0.00087092082183515,0.00536251140513169,0,0,0,0.000110416378956743,0.000974536569694653,0.000636761292394309,0,0.000352909496129454,0,0,0,0,0.0335067220743337,0.00261546530175047,0.0206564684775008,0.00558500987080758,0.0169786442217996,0,0.0082295978663325,0.00305112316975786,0,0,0.00981215891906981,0.00408325274109628,0.000153354150590123,0,0.00113661396671578,0,0,0,0.00035353611775484,0,0,0.00731380410114957,0.000420731646847746,0,0.00232963888812194,0.00191336103359915,0,0,0.000120703984457344,0,0.0524554264335552,0.00116376191309441,0.0456785181410875,0,0.22094940806203,0.0012395529014953,0,0,0,0,0,0,0,0.0786487736370828,0,0,0.0458186199900229,0.00277142044430053,0,0.000668091929235232,0.00340233279292843,0.000568288989388633,0.0052288756413578,0,0,0,0,0.00747458139908105,0,0.0054967463717871,0.000117909232583284,0.000174920156007413,9.54417041764617e-05,0.000972111175695032,0.00021518217072691,0,0,0,0.000262414615156769,0,0,0,0,0,0,0,0,0.000349952915313693,0.00117711435150969,0,0.000563036005178727,0,0.000805707787471624,0.0136727521428449,0,0,0,0,0.00122684602575323,0,0.000731719732019539,0,0.000121510734112096,0,0,0,0.0155113736461772,0,0.0498908544503357,0,0,0.0109691885927982,0.000361515741777687,0.000610572669346501,0.000364599219454592,0.000200367272234234,0.000239093039104276,0,0,0.000288807947228252,0.0124542967247736,0.000178230779896926,0.0430826680320728,0,0.000106620770865647,0,0,0,0.00136799775986262,0,0.00254008906051563,0,0,0,0,0.000834576721159593,0,0.00226052669685071,0.000203093091307436,0,0,0.0149659780825191,0.00096754009111342,0,0,0.000138898223297957,0,0,0,0,0,0,0.00626224518007025,0.0884621503594282,0,0,0,0,0,0,0
"CNTRLP3",0,0.000291151449279867,0,0.000148188291717782,0,0,0,0.00294603853458551,0,0,0.00270248906177572,0,0.000918336222028684,0,0,0,0.006118544132004,0,0,0,0,0.000452642707919179,0.00199854247774978,0,0.000856850575075452,0,0,0.000266755328476914,0,0.0184820512425523,0.000907472622205969,0.178974172907998,0.000315279385114906,0.0342726094337103,0,0,0,0.000264646104698738,0.00108790849933604,0,0,0.000509405287936976,0,0.0178400925663882,0,0.000494108924266867,0.022198839996028,0.00106353698784854,0.0417239039714567,0.000431905348861316,0.0375030099314291,0,0.00571201917407542,0.0126421334028967,0,0,0.0104403063348937,0.00577213396849113,0.000337987269326342,0,0.000365878509032923,0,0,0.000339921949957173,0,0.0203416057983877,0,0.0101732439209809,0.000317483172288925,0,0.00026068866746478,0.00163015620529284,0.00012041557300278,0,0,0.00026463326808742,0.00498409988421327,0.000970639222616026,0.0115651206651347,0,0.0340571995361106,0,0,0,0,0,0,0,0.000411838648678341,0.00378073103933344,0.000302751266081018,0.00117524047110638,0.0715829813987257,0,0.000705312219879032,0,0.00109958542115938,0.000164661860725576,0,0.000650809905762429,0,0,0,0.00017206559405156,0.000246959499767627,0.00102951866208638,0,0.000160126982810878,0,0.000833709995490853,0.000518009015806714,0,0,0.00191904606864742,0,0.000403198674569733,0,0,0,0,0,0,0,0,0,0,0,0.00311465871316699,0,0.00590405797016371,0.000258771977772853,0,0,0,0.00163708082899947,0.00074110189529295,0,0.000809577559406269,0,0,0,0,0.0309251425002954,0,0,0,0,0.0863000795723195,0,0,0.00193496807108558,0.000765048743503742,0.00149117782311031,0,0,0.000541914556965227,0.11936054173076,0,0.0766689236818837,0,0.000257930853206538,0,0,0,0.000515710980600352,0,0.00115785726594688,0,0.000140648449254642,0,0,0.000347289432310286,0,0.00058111490786082,0.000305528934765215,0,0,0.00146502343806396,0,0.00274065486259604,0,0.000205838386721401,0.00957709516902962,0,0,0,0,0,0.00588349094184201,0.066731767026259,0,0,0,0.0011663084894377,0,0,0
